gender,estimated_age,color_of_scales,color_of_eyes,color_of_wings,est_body_length,shape_of_snout,shape_of_teeth,scales_present,scale_texture,body_texture,snout_length,shape_of_body,wingspan,number_of_limbs,facial_spikes,frilled,length_of_horns,shape_of_horns,shape_of_tail,loc_of_sighting,aggressiveness,flight_speed,is_venomous,breathing_fire_observed,observed_by,year_observed,species
male,adult,grey,yellow,grey,18.71393315003763,long,spiked,partial,rough,partially scaled,1.1871469103536145,lithe,43.296826582934386,2,no,no,long,spiny,pointed,Ukraine,5,46.8606972949307,no,no,U,1990,Ukrainian Ironbelly
male,juvenile,grey,red,grey,4.647374838624866,long,spiked,partial,rough,partially scaled,0.8768140548000118,lithe,9.71552013668979,2,no,no,long,spiny,pointed,Ukraine,5,50.63461567660008,no,no,NN,2003,Ukrainian Ironbelly
female,elder,grey,red,grey,59.097759412929435,long,spiked,partial,rough,partially scaled,3.29125740879178,lithe,84.70127671728694,2,no,no,long,spiny,pointed,Romania,7,47.0272440398032,no,no,SR,2004,Ukrainian Ironbelly
male,adult,grey,red,grey,18.487240920390278,long,spiked,partial,rough,partially scaled,1.1326388481719396,lithe,49.83875668833802,2,no,no,long,spiny,pointed,Hungary,5,49.60062364895139,no,yes,SR,2008,Ukrainian Ironbelly
male,adult,grey,red,grey,16.370969293956716,long,spiked,partial,rough,partially scaled,1.9327548853300516,lithe,46.67432351102826,2,no,no,long,spiny,pointed,Romania,6,46.54999325430724,no,yes,LM,1985,Ukrainian Ironbelly
male,juvenile,grey,yellow,grey,4.406345715139468,long,spiked,partial,rough,partially scaled,0.8268131086675499,lithe,9.9503336437232,2,no,no,long,spiny,pointed,Romania,5,51.45415657680379,no,no,CT,1986,Ukrainian Ironbelly
female,juvenile,grey,red,grey,4.902500815530062,long,spiked,partial,rough,partially scaled,0.5693246476553211,lithe,8.363836236276667,2,no,no,long,spiny,pointed,Ukraine,7,54.29504293483379,no,no,U,1986,Ukrainian Ironbelly
male,adult,grey,yellow,grey,14.674516554316652,long,spiked,partial,rough,partially scaled,1.6389224788853896,lithe,49.24888826993663,2,no,no,long,spiny,pointed,Ukraine,7,48.843046473741026,no,no,LM,2018,Ukrainian Ironbelly
female,adult,grey,red,grey,24.067502302623197,long,spiked,partial,rough,partially scaled,2.942566267064466,lithe,35.967388816305714,2,no,no,long,spiny,pointed,Hungary,7,47.71555429072599,no,no,BB,1984,Ukrainian Ironbelly
male,juvenile,grey,red,grey,4.548928520494003,long,spiked,partial,rough,partially scaled,0.6796425936248558,lithe,9.699380138557135,2,no,no,long,spiny,pointed,Ukraine,7,54.202318275119424,no,no,WX,2010,Ukrainian Ironbelly
male,elder,grey,red,grey,54.34452785873138,long,spiked,partial,rough,partially scaled,4.408162588516625,lithe,70.54407212243352,2,no,no,long,spiny,pointed,Ukraine,6,48.736511249116695,no,no,BR,1976,Ukrainian Ironbelly
male,elder,grey,red,grey,53.31078451413867,long,spiked,partial,rough,partially scaled,3.2699849946084516,lithe,73.87894437871876,2,no,no,long,spiny,pointed,Ukraine,5,45.954502807787634,no,no,TR,2018,Ukrainian Ironbelly
female,adult,grey,red,grey,22.166385288768588,long,spiked,partial,rough,partially scaled,2.8298236280600824,lithe,41.2045789490368,2,no,no,long,spiny,pointed,Romania,7,47.39132137932602,no,no,WX,1994,Ukrainian Ironbelly
female,adult,grey,red,grey,16.22433275452419,long,spiked,partial,rough,partially scaled,2.2194761836694195,lithe,40.44166746819012,2,no,no,long,spiny,pointed,Hungary,6,48.680309297062706,no,yes,TX,1977,Ukrainian Ironbelly
female,adult,grey,red,grey,24.787556868664282,long,spiked,partial,rough,partially scaled,2.2054074444022778,lithe,41.18483945637537,2,no,no,long,spiny,pointed,Romania,7,46.01578379204956,no,no,BB,1990,Ukrainian Ironbelly
male,adult,grey,yellow,grey,18.346880105533977,long,spiked,partial,rough,partially scaled,1.1819733608234613,lithe,41.58534810241536,2,no,no,long,spiny,pointed,Hungary,7,47.34765411484645,no,yes,OK,1993,Ukrainian Ironbelly
female,juvenile,grey,red,grey,4.241440330028038,long,spiked,partial,rough,partially scaled,0.6633573571055228,lithe,8.99984130862502,2,no,no,long,spiny,pointed,Romania,6,57.17310653731857,no,no,WX,1995,Ukrainian Ironbelly
male,juvenile,grey,red,grey,4.61691727880391,long,spiked,partial,rough,partially scaled,0.5046337334748525,lithe,8.852209770401721,2,no,no,long,spiny,pointed,Romania,7,57.19066654116681,no,no,CT,2020,Ukrainian Ironbelly
male,adult,grey,yellow,grey,17.92124213047341,long,spiked,partial,rough,partially scaled,1.8901397419611023,lithe,46.61407963451587,2,no,no,long,spiny,pointed,Ukraine,5,47.72957848973215,no,yes,NN,2003,Ukrainian Ironbelly
male,juvenile,grey,red,grey,4.258331405670142,long,spiked,partial,rough,partially scaled,0.8115444161973473,lithe,9.415439883389222,2,no,no,long,spiny,pointed,Romania,7,56.50637670316662,no,no,SR,1992,Ukrainian Ironbelly
male,elder,grey,yellow,grey,39.36452401337844,long,spiked,partial,rough,partially scaled,3.2293957171760668,lithe,85.02882614997306,2,no,no,long,spiny,pointed,Ukraine,7,49.12749844081238,no,no,OK,1999,Ukrainian Ironbelly
male,juvenile,grey,red,grey,4.84523003415196,long,spiked,partial,rough,partially scaled,0.9048653652837018,lithe,8.633262054225026,2,no,no,long,spiny,pointed,Romania,5,59.1604419788736,no,no,BR,2015,Ukrainian Ironbelly
male,juvenile,grey,red,grey,4.984845953589612,long,spiked,partial,rough,partially scaled,0.7281931649999431,lithe,9.726534674643444,2,no,no,long,spiny,pointed,Romania,7,51.669710126409136,no,no,LM,1999,Ukrainian Ironbelly
female,adult,grey,yellow,grey,19.004220209606927,long,spiked,partial,rough,partially scaled,2.471402906239442,lithe,42.21276094334762,2,no,no,long,spiny,pointed,Ukraine,5,48.27996922196983,no,no,NK,2020,Ukrainian Ironbelly
male,juvenile,grey,yellow,grey,4.508379128806412,long,spiked,partial,rough,partially scaled,0.7039291325931212,lithe,8.745266184713284,2,no,no,long,spiny,pointed,Hungary,5,59.674970058400355,no,no,AB,1984,Ukrainian Ironbelly
female,adult,grey,red,grey,21.185766102302253,long,spiked,partial,rough,partially scaled,2.4512429830275444,lithe,41.5721696662176,2,no,no,long,spiny,pointed,Ukraine,7,49.89841359584761,no,yes,DR,1994,Ukrainian Ironbelly
female,elder,grey,red,grey,48.57010212939055,long,spiked,partial,rough,partially scaled,3.1099722244475614,lithe,87.83127338382907,2,no,no,long,spiny,pointed,Hungary,6,48.08280916676407,no,no,WX,2021,Ukrainian Ironbelly
female,elder,grey,yellow,grey,62.840733178065214,long,spiked,partial,rough,partially scaled,3.550404114942975,lithe,81.06776645628003,2,no,no,long,spiny,pointed,Ukraine,5,49.872751819596516,no,no,VM,1996,Ukrainian Ironbelly
male,elder,grey,yellow,grey,38.32713349557944,long,spiked,partial,rough,partially scaled,4.695511501377785,lithe,68.89887683082453,2,no,no,long,spiny,pointed,Romania,6,45.68746090191082,no,no,NN,1999,Ukrainian Ironbelly
male,juvenile,grey,red,grey,4.433424959992579,long,spiked,partial,rough,partially scaled,0.965692027961315,lithe,8.469527781104933,2,no,no,long,spiny,pointed,Hungary,6,55.2263923300835,no,no,SX,1996,Ukrainian Ironbelly
female,elder,grey,yellow,grey,58.016835876066835,long,spiked,partial,rough,partially scaled,3.104597324103613,lithe,93.43805812913804,2,no,no,long,spiny,pointed,Ukraine,5,48.77960286059609,no,no,OH,2009,Ukrainian Ironbelly
male,adult,grey,yellow,grey,14.52891262793425,long,spiked,partial,rough,partially scaled,1.983474761558115,lithe,46.41355226530608,2,no,no,long,spiny,pointed,Romania,7,47.58360161839265,no,no,NK,1978,Ukrainian Ironbelly
male,elder,grey,red,grey,54.6095854315196,long,spiked,partial,rough,partially scaled,4.922627886657383,lithe,76.31900853303033,2,no,no,long,spiny,pointed,Hungary,5,47.77663790567131,no,no,FF,2020,Ukrainian Ironbelly
male,elder,grey,red,grey,36.93919819047314,long,spiked,partial,rough,partially scaled,3.874317805110284,lithe,94.00768031673658,2,no,no,long,spiny,pointed,Ukraine,5,48.61281576654466,no,no,WX,2009,Ukrainian Ironbelly
female,adult,grey,yellow,grey,17.133074830156676,long,spiked,partial,rough,partially scaled,2.7975258529318445,lithe,39.566520466590475,2,no,no,long,spiny,pointed,Romania,6,46.73895583366202,no,yes,AB,2010,Ukrainian Ironbelly
female,juvenile,grey,red,grey,4.4215155129068755,long,spiked,partial,rough,partially scaled,0.639460163208168,lithe,9.770386595340918,2,no,no,long,spiny,pointed,Ukraine,5,53.41847751899451,no,no,NR,1979,Ukrainian Ironbelly
male,adult,grey,red,grey,15.291506747348794,long,spiked,partial,rough,partially scaled,1.6487840441084172,lithe,46.40635313956827,2,no,no,long,spiny,pointed,Ukraine,6,46.470800877702395,no,yes,AB,2016,Ukrainian Ironbelly
male,elder,grey,red,grey,40.52322063400554,long,spiked,partial,rough,partially scaled,3.27930660412962,lithe,89.6717938225342,2,no,no,long,spiny,pointed,Ukraine,5,46.066831041767806,no,no,LM,1996,Ukrainian Ironbelly
male,adult,grey,yellow,grey,13.096598330176716,long,spiked,partial,rough,partially scaled,1.650887217041787,lithe,44.59579580781934,2,no,no,long,spiny,pointed,Romania,6,45.3105212248708,no,no,SR,1990,Ukrainian Ironbelly
female,adult,grey,yellow,grey,21.994786466945342,long,spiked,partial,rough,partially scaled,2.6779118200489997,lithe,39.34657932316078,2,no,no,long,spiny,pointed,Ukraine,6,45.20286389323219,no,no,U,2013,Ukrainian Ironbelly
female,elder,grey,red,grey,57.91849438084564,long,spiked,partial,rough,partially scaled,3.323588553407684,lithe,100.38800702664354,2,no,no,long,spiny,pointed,Hungary,5,45.07794330384424,no,no,BB,2023,Ukrainian Ironbelly
female,juvenile,grey,red,grey,4.14873990299934,long,spiked,partial,rough,partially scaled,0.564360917758383,lithe,9.330375161124337,2,no,no,long,spiny,pointed,Ukraine,5,52.4055965795781,no,no,KN,1999,Ukrainian Ironbelly
female,adult,grey,yellow,grey,18.80135472969846,long,spiked,partial,rough,partially scaled,2.8368156603798624,lithe,44.2473645752763,2,no,no,long,spiny,pointed,Ukraine,5,48.90409608493407,no,no,CT,1997,Ukrainian Ironbelly
female,adult,grey,yellow,grey,20.172820627844683,long,spiked,partial,rough,partially scaled,2.274060223944614,lithe,38.730346783884194,2,no,no,long,spiny,pointed,Ukraine,5,49.186253609430864,no,no,TX,2021,Ukrainian Ironbelly
male,adult,grey,yellow,grey,13.674400366785235,long,spiked,partial,rough,partially scaled,1.2266958902867184,lithe,49.976237881488785,2,no,no,long,spiny,pointed,Ukraine,7,47.469886767212216,no,no,VM,1997,Ukrainian Ironbelly
female,adult,grey,red,grey,21.829292503203003,long,spiked,partial,rough,partially scaled,2.3305593634335566,lithe,36.62727606682015,2,no,no,long,spiny,pointed,Ukraine,5,48.11731082666509,no,no,WX,1983,Ukrainian Ironbelly
female,elder,grey,yellow,grey,60.186832680895265,long,spiked,partial,rough,partially scaled,3.3451673139209457,lithe,86.43874435081517,2,no,no,long,spiny,pointed,Ukraine,7,45.83681747337043,no,no,AB,2015,Ukrainian Ironbelly
male,adult,grey,yellow,grey,19.56901003956653,long,spiked,partial,rough,partially scaled,1.0792414487754654,lithe,48.00213698542508,2,no,no,long,spiny,pointed,Ukraine,6,46.127253826414574,no,yes,SX,1986,Ukrainian Ironbelly
male,adult,grey,yellow,grey,17.32643613994716,long,spiked,partial,rough,partially scaled,1.871016440351518,lithe,45.59637711701002,2,no,no,long,spiny,pointed,Hungary,5,48.89624050016984,no,no,NN,2016,Ukrainian Ironbelly
female,adult,grey,red,grey,24.04424984156313,long,spiked,partial,rough,partially scaled,2.8603570724860834,lithe,42.2449850856553,2,no,no,long,spiny,pointed,Ukraine,5,45.33079941945161,no,no,DR,2014,Ukrainian Ironbelly
male,adult,grey,yellow,grey,17.974883774408244,long,spiked,partial,rough,partially scaled,1.8896751155763614,lithe,47.815768340379876,2,no,no,long,spiny,pointed,Romania,6,47.92067852924708,no,yes,LM,2001,Ukrainian Ironbelly
female,adult,grey,yellow,grey,19.467312834514782,long,spiked,partial,rough,partially scaled,2.9936174046414266,lithe,35.186217673443856,2,no,no,long,spiny,pointed,Romania,5,49.5524939980985,no,no,OK,2002,Ukrainian Ironbelly
male,adult,grey,red,grey,11.332246545476487,long,spiked,partial,rough,partially scaled,1.601484757334927,lithe,47.81033745672641,2,no,no,long,spiny,pointed,Hungary,6,47.46145121346715,no,yes,AB,2011,Ukrainian Ironbelly
female,juvenile,grey,red,grey,4.682690523467846,long,spiked,partial,rough,partially scaled,0.8388483145832901,lithe,8.771696494596425,2,no,no,long,spiny,pointed,Hungary,6,57.50320672828779,no,no,CT,2020,Ukrainian Ironbelly
male,juvenile,grey,red,grey,4.986399353879832,long,spiked,partial,rough,partially scaled,0.5952523835161225,lithe,8.145349015389835,2,no,no,long,spiny,pointed,Romania,7,50.63696861700327,no,no,OK,2006,Ukrainian Ironbelly
male,juvenile,grey,red,grey,4.8862452051779055,long,spiked,partial,rough,partially scaled,0.6500883638461539,lithe,9.524407987892982,2,no,no,long,spiny,pointed,Ukraine,5,58.512693859517,no,no,NR,1977,Ukrainian Ironbelly
female,adult,grey,yellow,grey,22.45455637028971,long,spiked,partial,rough,partially scaled,2.4896149438000705,lithe,48.17548277967991,2,no,no,long,spiny,pointed,Ukraine,6,45.755705882895164,no,yes,NK,2006,Ukrainian Ironbelly
male,juvenile,grey,yellow,grey,4.1633524987170905,long,spiked,partial,rough,partially scaled,0.8144269019928894,lithe,9.742818006351904,2,no,no,long,spiny,pointed,Romania,5,57.706437387638445,no,no,OK,1995,Ukrainian Ironbelly
female,juvenile,grey,yellow,grey,4.834695015986933,long,spiked,partial,rough,partially scaled,0.9382135158485849,lithe,8.376407675860616,2,no,no,long,spiny,pointed,Romania,5,50.721342938867,no,no,SR,2023,Ukrainian Ironbelly
female,juvenile,grey,red,grey,4.7815450183318156,long,spiked,partial,rough,partially scaled,0.8241980045103949,lithe,9.201990635305588,2,no,no,long,spiny,pointed,Ukraine,6,50.69250524050713,no,no,TR,2021,Ukrainian Ironbelly
female,adult,grey,red,grey,17.426110974193016,long,spiked,partial,rough,partially scaled,2.6604229234789614,lithe,40.726712160068274,2,no,no,long,spiny,pointed,Ukraine,7,49.746001701874356,no,yes,KN,2007,Ukrainian Ironbelly
female,adult,grey,yellow,grey,17.457020817799517,long,spiked,partial,rough,partially scaled,2.54679589406794,lithe,44.25523481226626,2,no,no,long,spiny,pointed,Hungary,6,48.13825272557877,no,no,TX,2003,Ukrainian Ironbelly
male,adult,grey,yellow,grey,14.582271212929278,long,spiked,partial,rough,partially scaled,1.2728083098345513,lithe,48.03883348659312,2,no,no,long,spiny,pointed,Romania,6,46.293354772176556,no,no,BB,2022,Ukrainian Ironbelly
male,adult,grey,yellow,grey,16.114121029428564,long,spiked,partial,rough,partially scaled,1.8754933337888082,lithe,44.88170289865957,2,no,no,long,spiny,pointed,Ukraine,7,47.49324066498373,no,no,LM,2023,Ukrainian Ironbelly
female,adult,grey,yellow,grey,18.450709800287854,long,spiked,partial,rough,partially scaled,2.2789271904316393,lithe,31.786813248759575,2,no,no,long,spiny,pointed,Romania,6,45.06962779450679,no,yes,AB,2000,Ukrainian Ironbelly
female,adult,grey,red,grey,20.65056062894732,long,spiked,partial,rough,partially scaled,2.422727613132731,lithe,35.80425227007418,2,no,no,long,spiny,pointed,Ukraine,5,45.4143594563827,no,yes,U,1992,Ukrainian Ironbelly
female,juvenile,grey,yellow,grey,4.334325240589736,long,spiked,partial,rough,partially scaled,0.7259277752823999,lithe,9.551491524590386,2,no,no,long,spiny,pointed,Hungary,7,52.41304203799944,no,no,AB,2003,Ukrainian Ironbelly
female,juvenile,grey,red,grey,4.040739599662903,long,spiked,partial,rough,partially scaled,0.6358755490051335,lithe,9.793217112248183,2,no,no,long,spiny,pointed,Romania,5,52.558681034875974,no,no,WX,1988,Ukrainian Ironbelly
male,elder,grey,yellow,grey,54.816229094816606,long,spiked,partial,rough,partially scaled,3.8630041144494003,lithe,75.898921439417,2,no,no,long,spiny,pointed,Romania,5,45.205072014674855,no,no,NN,1984,Ukrainian Ironbelly
male,adult,grey,yellow,grey,13.085876517464202,long,spiked,partial,rough,partially scaled,1.3143710987393837,lithe,47.51151861685449,2,no,no,long,spiny,pointed,Ukraine,7,48.8377204374958,no,no,BB,2003,Ukrainian Ironbelly
male,elder,grey,red,grey,44.02811838306705,long,spiked,partial,rough,partially scaled,4.450112534661436,lithe,88.68034433755501,2,no,no,long,spiny,pointed,Ukraine,5,47.455241945796736,no,no,LM,1993,Ukrainian Ironbelly
male,elder,grey,yellow,grey,51.66459422284914,long,spiked,partial,rough,partially scaled,3.8190710771919716,lithe,72.03228952082439,2,no,no,long,spiny,pointed,Hungary,6,48.15082176888169,no,no,SR,1990,Ukrainian Ironbelly
male,elder,grey,yellow,grey,59.924252183301775,long,spiked,partial,rough,partially scaled,3.717868741547902,lithe,88.82921062818045,2,no,no,long,spiny,pointed,Ukraine,5,48.9019186212218,no,no,NR,2019,Ukrainian Ironbelly
female,elder,grey,red,grey,53.77051405297283,long,spiked,partial,rough,partially scaled,3.0868343935838727,lithe,100.5327284478037,2,no,no,long,spiny,pointed,Romania,7,48.67982569693586,no,no,KN,1993,Ukrainian Ironbelly
female,juvenile,grey,red,grey,4.42966580128697,long,spiked,partial,rough,partially scaled,0.9872883097790568,lithe,9.755508509902501,2,no,no,long,spiny,pointed,Romania,5,54.83667389549388,no,no,SX,2023,Ukrainian Ironbelly
female,juvenile,grey,yellow,grey,4.811525943681935,long,spiked,partial,rough,partially scaled,0.8464942967918067,lithe,9.74432109355186,2,no,no,long,spiny,pointed,Romania,5,57.318834237911666,no,no,NK,2008,Ukrainian Ironbelly
female,juvenile,grey,red,grey,4.704967330120745,long,spiked,partial,rough,partially scaled,0.8299094223418143,lithe,9.111272918943364,2,no,no,long,spiny,pointed,Romania,6,55.54791491409639,no,no,U,2002,Ukrainian Ironbelly
female,elder,grey,yellow,grey,52.49350835251127,long,spiked,partial,rough,partially scaled,3.2161760262253476,lithe,98.15012515725667,2,no,no,long,spiny,pointed,Ukraine,6,45.30856272802899,no,no,AB,1987,Ukrainian Ironbelly
female,adult,grey,yellow,grey,22.913155212798955,long,spiked,partial,rough,partially scaled,2.8713669234531194,lithe,48.15693794973938,2,no,no,long,spiny,pointed,Romania,7,46.71623456184034,no,no,KN,2005,Ukrainian Ironbelly
male,juvenile,grey,yellow,grey,4.544870422617393,long,spiked,partial,rough,partially scaled,0.7130056631137203,lithe,9.789740256701265,2,no,no,long,spiny,pointed,Hungary,6,56.822435283139036,no,no,NN,1987,Ukrainian Ironbelly
female,adult,grey,red,grey,21.526239273827272,long,spiked,partial,rough,partially scaled,2.6217922730053322,lithe,38.43648208462063,2,no,no,long,spiny,pointed,Hungary,6,46.55366846752191,no,no,DR,1990,Ukrainian Ironbelly
male,adult,grey,yellow,grey,13.067883920352822,long,spiked,partial,rough,partially scaled,1.264225852817603,lithe,45.50934429787273,2,no,no,long,spiny,pointed,Ukraine,6,45.55856398694832,no,no,FF,2021,Ukrainian Ironbelly
female,juvenile,grey,yellow,grey,4.824944312090718,long,spiked,partial,rough,partially scaled,0.8348452750248515,lithe,8.243626042603864,2,no,no,long,spiny,pointed,Ukraine,6,50.40314678256017,no,no,FF,2007,Ukrainian Ironbelly
female,adult,grey,yellow,grey,16.931457528460474,long,spiked,partial,rough,partially scaled,2.66357783550269,lithe,31.594457852453193,2,no,no,long,spiny,pointed,Hungary,7,48.25574457278468,no,yes,AB,1991,Ukrainian Ironbelly
